Experiment	Z spectroscopy	
Saved Date	24.08.2024 21:22:54	
User		
Date		
X (m)	355.981E-9	
Y (m)	-268.078E-9	
Z (m)	-70.1566E-9	
Z offset (m)	1E-9	
Z sweep distance (m)	1E-9	
Settling time (s)	50E-3	
Integration time (s)	700E-3	
Final Z (m)	N/A	
Start time	24.08.2024 21:17:52	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	LI Demod 1 X (A)	LI Demod 1 Y (A)
129.99996E-12	6.5938522E-12	600.00002E-3	-1.8044347E-3	103.12669E-12	-1.0341069E+0	284.88340E-6	-2.3486909E-12	25.849479E-15
127.49996E-12	6.8323524E-12	600.00002E-3	-6.6602645E-3	103.00382E-12	-1.0669118E+0	289.97014E-6	-2.3567339E-12	24.702943E-15
124.99995E-12	7.0526861E-12	600.00002E-3	830.33968E-6	102.79925E-12	-1.0309789E+0	308.98454E-6	-2.3754341E-12	34.759447E-15
122.49995E-12	7.3255638E-12	600.00002E-3	1.6771291E-3	103.10632E-12	-1.0252142E+0	279.15605E-6	-2.3680175E-12	27.438111E-15
119.99995E-12	7.5810911E-12	600.00002E-3	-1.1205331E-3	102.94220E-12	-1.0401894E+0	294.86211E-6	-2.3497987E-12	2.8856492E-15
117.49995E-12	7.8712687E-12	600.00002E-3	4.4018477E-3	102.98140E-12	-1.0129329E+0	294.23949E-6	-2.3686636E-12	38.223941E-15
114.99995E-12	8.1851678E-12	600.00002E-3	7.2216467E-6	103.03614E-12	-1.0481998E+0	288.20770E-6	-2.3609602E-12	42.021115E-15
112.49995E-12	8.4843261E-12	600.00002E-3	323.23645E-6	103.11955E-12	-1.0396134E+0	274.61041E-6	-2.3540709E-12	27.976490E-15
109.99995E-12	8.8266981E-12	600.00002E-3	-784.68432E-6	103.24579E-12	-1.0320209E+0	261.86241E-6	-2.3479190E-12	49.091431E-15
107.49995E-12	9.1495917E-12	600.00002E-3	-1.3140250E-3	103.03312E-12	-1.0658817E+0	272.33220E-6	-2.3665985E-12	45.335355E-15
104.99995E-12	9.5230759E-12	600.00002E-3	-927.00310E-6	103.14555E-12	-1.0720454E+0	273.42778E-6	-2.3467523E-12	32.263990E-15
102.49995E-12	9.8712184E-12	600.00002E-3	-3.7024873E-3	102.71368E-12	-1.0865818E+0	298.76921E-6	-2.3487451E-12	27.481411E-15
99.999953E-12	10.303747E-12	600.00002E-3	1.0310501E-3	103.05233E-12	-1.0945996E+0	292.77225E-6	-2.3667919E-12	25.734170E-15
97.499953E-12	10.717163E-12	600.00002E-3	3.8646413E-3	103.01826E-12	-1.0313692E+0	295.09206E-6	-2.3653523E-12	24.206884E-15
94.999952E-12	11.186604E-12	600.00002E-3	5.5147470E-3	102.94158E-12	-1.0402362E+0	287.84145E-6	-2.3560164E-12	28.515266E-15
92.499952E-12	11.604846E-12	600.00002E-3	-808.54696E-6	102.85461E-12	-1.0727181E+0	309.76749E-6	-2.3798962E-12	42.174106E-15
89.999952E-12	12.122090E-12	600.00002E-3	2.7845744E-3	102.92517E-12	-1.0795044E+0	300.11835E-6	-2.3507539E-12	26.426112E-15
87.499952E-12	12.710193E-12	600.00002E-3	-761.30981E-6	103.30136E-12	-1.0866842E+0	260.72786E-6	-2.3484038E-12	18.551355E-15
84.999952E-12	13.194267E-12	600.00002E-3	-1.3325585E-3	102.85385E-12	-1.1225158E+0	306.66779E-6	-2.3713232E-12	29.180983E-15
82.499951E-12	13.817033E-12	600.00002E-3	-217.63814E-6	103.07169E-12	-1.1205412E+0	284.48884E-6	-2.3681185E-12	29.862319E-15
79.999951E-12	14.383310E-12	600.00002E-3	2.0378544E-3	103.00077E-12	-1.1039749E+0	280.30400E-6	-2.3671184E-12	44.427268E-15
77.499951E-12	15.002166E-12	600.00002E-3	627.26071E-6	102.81601E-12	-1.1159536E+0	311.85424E-6	-2.3575053E-12	46.009942E-15
74.999951E-12	15.677159E-12	600.00002E-3	954.46029E-6	102.90421E-12	-1.0893525E+0	309.34668E-6	-2.3592562E-12	40.989446E-15
72.499950E-12	16.465744E-12	600.00002E-3	-908.25016E-6	103.20307E-12	-1.1037149E+0	284.63887E-6	-2.3507984E-12	38.810514E-15
69.999950E-12	17.190275E-12	600.00002E-3	-6.7563443E-3	103.19109E-12	-1.1512743E+0	289.14091E-6	-2.3584633E-12	60.936709E-15
67.500006E-12	17.913858E-12	600.00002E-3	-3.1712225E-3	103.07830E-12	-1.1642921E+0	284.32481E-6	-2.3555726E-12	61.585306E-15
65.000005E-12	18.803748E-12	600.00002E-3	1.2456065E-3	103.35571E-12	-1.1402624E+0	266.43119E-6	-2.3515285E-12	45.935342E-15
62.500005E-12	19.651371E-12	600.00002E-3	1.0771395E-3	103.11791E-12	-1.1460888E+0	283.37771E-6	-2.3602886E-12	50.860761E-15
60.000005E-12	20.538449E-12	600.00002E-3	3.7599173E-3	102.98572E-12	-1.1419381E+0	300.17213E-6	-2.3751092E-12	26.418336E-15
57.500005E-12	21.513135E-12	600.00002E-3	2.6836516E-3	103.16048E-12	-1.1298686E+0	287.81171E-6	-2.3399724E-12	60.789020E-15
55.000005E-12	22.688148E-12	600.00002E-3	-1.7953858E-3	103.27691E-12	-1.1761198E+0	267.53559E-6	-2.3666314E-12	62.162698E-15
52.500004E-12	23.614534E-12	600.00002E-3	-1.2221028E-3	103.14787E-12	-1.1664453E+0	275.69718E-6	-2.3721552E-12	65.643217E-15
50.000004E-12	42.668633E-12	600.00002E-3	-255.13594E-6	102.87562E-12	-1.1970943E+0	300.96804E-6	-2.3906528E-12	137.83248E-15
47.500004E-12	25.788330E-12	600.00002E-3	4.8878663E-3	102.77724E-12	-1.1613597E+0	316.07167E-6	-2.3647354E-12	62.841510E-15
45.000004E-12	27.068152E-12	600.00002E-3	-1.4220864E-3	102.85069E-12	-1.1944699E+0	308.68722E-6	-2.3719342E-12	72.070523E-15
42.500004E-12	28.450488E-12	600.00002E-3	-2.3782107E-3	103.07772E-12	-1.1881900E+0	282.01504E-6	-2.3654581E-12	49.552071E-15
40.000003E-12	29.718474E-12	600.00002E-3	462.44846E-6	103.03370E-12	-1.1907499E+0	304.07668E-6	-2.3534013E-12	83.620224E-15
37.500003E-12	31.204928E-12	600.00002E-3	-4.6426416E-3	102.96958E-12	-1.2160604E+0	297.74601E-6	-2.3836790E-12	71.077489E-15
35.000003E-12	32.863736E-12	600.00002E-3	-2.9594316E-3	103.11151E-12	-1.2148597E+0	282.55329E-6	-2.3530446E-12	80.030485E-15
32.500003E-12	34.322069E-12	600.00002E-3	-4.6721604E-3	102.98699E-12	-1.2445166E+0	292.17001E-6	-2.3758944E-12	87.130200E-15
30.000002E-12	36.090086E-12	600.00002E-3	1.3972967E-3	103.02870E-12	-1.2301332E+0	289.20764E-6	-2.3529408E-12	78.285726E-15
27.500002E-12	37.980535E-12	600.00002E-3	-1.4219420E-3	103.26408E-12	-1.2486562E+0	274.18503E-6	-2.3631748E-12	78.144915E-15
25.000002E-12	39.742109E-12	600.00002E-3	2.9236141E-3	103.06510E-12	-1.2422704E+0	279.42951E-6	-2.3815244E-12	90.303646E-15
22.500002E-12	51.866626E-12	600.00002E-3	1.4208006E-3	102.78066E-12	-1.2247097E+0	315.52895E-6	-2.3489734E-12	167.22637E-15
20.000002E-12	43.601185E-12	600.00002E-3	-1.0336678E-3	103.15587E-12	-1.2610013E+0	308.38273E-6	-2.3486961E-12	103.43774E-15
17.500001E-12	45.817631E-12	600.00002E-3	-4.8911059E-3	103.13591E-12	-1.2977180E+0	270.74176E-6	-2.3380837E-12	111.75321E-15
15.000001E-12	49.145795E-12	600.00002E-3	1.8906440E-3	103.21814E-12	-1.2800500E+0	273.38008E-6	-2.3345664E-12	96.149610E-15
12.500001E-12	63.587580E-12	600.00002E-3	221.86423E-6	102.78874E-12	-1.2785529E+0	305.89450E-6	-2.3094790E-12	208.71445E-15
10.000001E-12	55.721053E-12	600.00002E-3	2.3932653E-3	103.25684E-12	-1.2810876E+0	264.26109E-6	-2.3462061E-12	132.74856E-15
7.5000006E-12	56.108378E-12	600.00002E-3	-6.1591645E-3	102.99048E-12	-1.3245932E+0	298.21403E-6	-2.3757602E-12	128.37317E-15
5.0000004E-12	58.431322E-12	600.00002E-3	1.5562419E-3	103.02721E-12	-1.2991098E+0	296.42807E-6	-2.3483823E-12	124.49991E-15
2.5000002E-12	61.097356E-12	600.00002E-3	2.4698603E-3	102.91388E-12	-1.3135610E+0	299.52649E-6	-2.3773583E-12	153.08801E-15
0.0000000E+0	68.953815E-12	600.00002E-3	1.2447744E-3	103.18546E-12	-1.3292872E+0	277.80962E-6	-2.3357154E-12	189.83419E-15
