Experiment	Z spectroscopy	
Saved Date	24.08.2024 21:06:21	
User		
Date		
X (m)	356.028E-9	
Y (m)	-268.336E-9	
Z (m)	-70.1729E-9	
Z offset (m)	1E-9	
Z sweep distance (m)	1E-9	
Settling time (s)	50E-3	
Integration time (s)	700E-3	
Final Z (m)	N/A	
Start time	24.08.2024 21:01:19	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	LI Demod 1 X (A)	LI Demod 1 Y (A)
129.99996E-12	9.9983416E-12	600.00002E-3	-2.3932755E-3	102.71290E-12	-1.0259285E+0	332.05887E-6	-2.3742809E-12	34.561580E-15
127.49996E-12	10.419488E-12	600.00002E-3	-1.3433165E-3	102.88348E-12	-1.0187173E+0	286.61650E-6	-2.3666488E-12	39.637598E-15
124.99995E-12	10.883238E-12	600.00002E-3	-519.33661E-6	103.13293E-12	-1.0056062E+0	275.29959E-6	-2.3673075E-12	31.491780E-15
122.49995E-12	11.403119E-12	600.00002E-3	814.77966E-6	103.24808E-12	-1.0215418E+0	261.67772E-6	-2.3662355E-12	38.757900E-15
119.99995E-12	12.044593E-12	600.00002E-3	781.73814E-6	103.54233E-12	-1.0230172E+0	243.21947E-6	-2.3676310E-12	22.011608E-15
117.49995E-12	12.361855E-12	600.00002E-3	3.7234849E-3	102.86592E-12	-1.0233893E+0	305.00256E-6	-2.3668322E-12	24.028549E-15
114.99995E-12	12.897386E-12	600.00002E-3	-3.4385771E-3	102.85235E-12	-1.0521129E+0	298.96540E-6	-2.3447526E-12	29.017102E-15
112.49995E-12	13.539744E-12	600.00002E-3	-87.050881E-6	103.23033E-12	-1.0326184E+0	274.46207E-6	-2.3755529E-12	39.814425E-15
109.99995E-12	14.159316E-12	600.00002E-3	-2.1681786E-3	102.99546E-12	-1.0538810E+0	281.21311E-6	-2.3710580E-12	23.927773E-15
107.49995E-12	14.790766E-12	600.00002E-3	-672.52404E-6	102.95476E-12	-1.0517827E+0	308.28250E-6	-2.3721702E-12	35.795307E-15
104.99995E-12	15.487580E-12	600.00002E-3	-2.5645741E-3	103.07811E-12	-1.0547860E+0	287.72219E-6	-2.3517889E-12	30.274394E-15
102.49995E-12	16.280696E-12	600.00002E-3	-2.3525518E-3	103.29865E-12	-1.0935776E+0	255.11975E-6	-2.3689247E-12	41.105127E-15
99.999953E-12	17.115739E-12	600.00002E-3	3.3016733E-3	103.38765E-12	-1.0678192E+0	263.34453E-6	-2.3718015E-12	40.037845E-15
97.499953E-12	17.771914E-12	600.00002E-3	-5.3226119E-3	103.01621E-12	-1.0680919E+0	298.92439E-6	-2.3624217E-12	31.450252E-15
94.999952E-12	18.642195E-12	600.00002E-3	43.917600E-6	102.91031E-12	-1.0814393E+0	287.46945E-6	-2.3540044E-12	36.129618E-15
92.499952E-12	19.611665E-12	600.00002E-3	2.3855288E-3	103.13133E-12	-1.0688713E+0	280.88901E-6	-2.3469985E-12	31.284267E-15
89.999952E-12	20.509146E-12	600.00002E-3	-4.0463475E-3	102.93583E-12	-1.0991606E+0	277.49105E-6	-2.3412700E-12	47.816965E-15
87.499952E-12	21.596024E-12	600.00002E-3	3.2019194E-3	103.16106E-12	-1.0745189E+0	267.13478E-6	-2.3490120E-12	65.296096E-15
84.999952E-12	22.694756E-12	600.00002E-3	-3.1428291E-3	103.19257E-12	-1.1015022E+0	281.90893E-6	-2.3606022E-12	41.108779E-15
82.499951E-12	23.831806E-12	600.00002E-3	263.25783E-6	103.19860E-12	-1.0963798E+0	274.19560E-6	-2.3561619E-12	59.652268E-15
79.999951E-12	24.950939E-12	600.00002E-3	1.5840558E-3	102.95496E-12	-1.1260782E+0	305.56493E-6	-2.3653540E-12	51.257057E-15
77.499951E-12	26.301650E-12	600.00002E-3	2.1317182E-3	103.29135E-12	-1.0779142E+0	275.50754E-6	-2.3695156E-12	68.963464E-15
74.999951E-12	27.526507E-12	600.00002E-3	2.7348706E-3	103.01208E-12	-1.0920224E+0	282.71109E-6	-2.3558677E-12	66.260331E-15
72.499950E-12	28.975914E-12	600.00002E-3	-1.4103514E-3	103.33595E-12	-1.1127414E+0	263.67593E-6	-2.3531066E-12	56.730137E-15
69.999950E-12	30.330238E-12	600.00002E-3	-5.2413181E-3	102.93302E-12	-1.1603198E+0	302.44261E-6	-2.3714652E-12	65.863954E-15
67.500006E-12	32.061520E-12	600.00002E-3	4.2382795E-3	103.41680E-12	-1.1203582E+0	249.89256E-6	-2.3763168E-12	76.816083E-15
65.000005E-12	33.614975E-12	600.00002E-3	-3.6540718E-3	102.96237E-12	-1.1564702E+0	281.94214E-6	-2.3578930E-12	80.372802E-15
62.500005E-12	35.317919E-12	600.00002E-3	2.3041053E-3	103.08356E-12	-1.1603781E+0	272.76791E-6	-2.3581530E-12	65.953238E-15
60.000005E-12	37.110304E-12	600.00002E-3	1.0356357E-3	102.98171E-12	-1.1565659E+0	294.29127E-6	-2.3512611E-12	73.030652E-15
57.500005E-12	39.261448E-12	600.00002E-3	3.8542678E-3	103.56188E-12	-1.1621614E+0	234.01325E-6	-2.3517353E-12	74.290197E-15
55.000005E-12	41.111625E-12	600.00002E-3	-8.4573394E-3	103.05141E-12	-1.2006737E+0	270.54624E-6	-2.3346954E-12	82.820774E-15
52.500004E-12	43.483519E-12	600.00002E-3	3.3292067E-3	103.25761E-12	-1.1614252E+0	268.42242E-6	-2.3638433E-12	65.504656E-15
50.000004E-12	45.596766E-12	600.00002E-3	-189.25735E-6	103.04905E-12	-1.1890008E+0	277.41346E-6	-2.3634480E-12	84.197528E-15
47.500004E-12	48.021920E-12	600.00002E-3	-4.1728173E-3	103.05536E-12	-1.2237872E+0	273.92953E-6	-2.3566624E-12	98.349477E-15
45.000004E-12	50.452104E-12	600.00002E-3	3.0381398E-3	103.01103E-12	-1.1792022E+0	301.21015E-6	-2.3511074E-12	112.07045E-15
42.500004E-12	53.090220E-12	600.00002E-3	2.0443457E-3	102.91017E-12	-1.1785979E+0	310.92763E-6	-2.3555593E-12	116.35659E-15
40.000003E-12	58.823536E-12	600.00002E-3	-2.4273396E-3	103.09709E-12	-1.2285047E+0	282.83679E-6	-2.3710101E-12	151.28519E-15
37.500003E-12	63.227180E-12	600.00002E-3	1.9710925E-3	103.10047E-12	-1.2210414E+0	284.41957E-6	-2.3199428E-12	164.04661E-15
35.000003E-12	61.812944E-12	600.00002E-3	-2.9547124E-3	102.86098E-12	-1.2258075E+0	313.79514E-6	-2.3578938E-12	139.25021E-15
32.500003E-12	65.359176E-12	600.00002E-3	3.6124724E-3	102.82920E-12	-1.2207968E+0	295.18126E-6	-2.3511017E-12	130.10620E-15
30.000002E-12	68.806197E-12	600.00002E-3	-785.91629E-6	102.92366E-12	-1.2280875E+0	291.14113E-6	-2.3493581E-12	135.30583E-15
27.500002E-12	72.733777E-12	600.00002E-3	1.2708256E-3	102.81567E-12	-1.2246025E+0	300.45726E-6	-2.3438710E-12	142.39689E-15
25.000002E-12	76.460761E-12	600.00002E-3	-507.91516E-6	103.07467E-12	-1.2615175E+0	281.40712E-6	-2.3609227E-12	160.10023E-15
22.500002E-12	82.157392E-12	600.00002E-3	2.3358352E-3	103.08448E-12	-1.2588626E+0	285.60928E-6	-2.3289925E-12	142.97949E-15
20.000002E-12	85.427915E-12	600.00002E-3	-1.9361200E-3	103.38272E-12	-1.2641430E+0	249.07305E-6	-2.3586816E-12	193.13022E-15
17.500001E-12	103.81036E-12	600.00002E-3	-2.9714976E-3	102.84077E-12	-1.2637142E+0	307.94457E-6	-2.3633727E-12	313.90057E-15
15.000001E-12	94.170539E-12	600.00002E-3	-3.6643459E-3	102.92046E-12	-1.2963606E+0	303.12859E-6	-2.3517486E-12	178.72491E-15
12.500001E-12	100.64326E-12	600.00002E-3	-1.2989182E-3	102.97557E-12	-1.2771082E+0	293.76626E-6	-2.3557176E-12	212.34573E-15
10.000001E-12	104.54893E-12	600.00002E-3	2.4605463E-3	103.23920E-12	-1.2626505E+0	280.95834E-6	-2.3541202E-12	231.61694E-15
7.5000006E-12	110.24186E-12	600.00002E-3	-7.6807598E-3	102.96813E-12	-1.3338977E+0	291.46235E-6	-2.3632613E-12	215.56408E-15
5.0000004E-12	122.27569E-12	600.00002E-3	1.5624303E-3	103.28030E-12	-1.3165526E+0	269.29603E-6	-2.3424910E-12	338.48887E-15
2.5000002E-12	122.53389E-12	600.00002E-3	286.84715E-6	103.10376E-12	-1.3157306E+0	279.82466E-6	-2.3391705E-12	256.75620E-15
0.0000000E+0	129.50989E-12	600.00002E-3	1.4432897E-3	103.16289E-12	-1.3068086E+0	265.29742E-6	-2.3645510E-12	270.33679E-15
